TIME in ms	LEFT_CANARD	RIGHT_CANARD	LEFT_SLAT	RIGHT_SLAT	AIRBRAKE	RUDDER	LEFT_OB_FLAP	LEFT_IB_FLAP	RIGHT_IB_FLAP	RIGHT_OB_FLAP	LEFT_NOZZLE	RIGHT_NOZZLE	
204700	37	149	180	180	160	90	111	67	108	119	75	74
204800	36	149	180	180	160	90	111	67	107	119	75	74
204900	36	150	180	180	160	90	111	67	107	119	75	74
205000	36	150	180	180	160	89	111	67	107	119	75	74
205100	35	150	180	180	160	89	111	67	107	119	74	74
205200	35	150	180	180	160	89	111	66	107	119	74	74
205300	35	150	180	180	160	89	110	66	107	118	74	74
205400	35	150	180	180	160	89	110	66	106	118	74	74
205500	35	151	180	180	160	89	110	66	106	118	74	74
205600	35	151	180	180	160	89	110	66	106	118	74	74
205700	34	151	180	180	160	89	110	66	106	118	74	74
205800	34	152	180	180	160	89	110	66	106	118	74	74
205900	34	152	180	180	160	89	110	66	106	118	74	74
206000	34	152	180	180	160	89	110	66	106	118	74	74
206100	35	150	180	180	160	88	108	64	104	116	74	74
206200	38	147	180	180	160	86	106	62	102	114	74	74
206300	40	145	180	180	160	85	104	61	101	112	74	74
206400	41	143	180	180	160	84	103	59	99	110	74	74
206500	43	141	180	180	160	83	101	57	96	108	74	74
206600	45	139	180	180	160	81	99	56	95	106	74	74
206700	47	137	180	180	160	81	98	55	93	103	74	74
206800	49	135	180	180	160	79	96	52	91	101	74	74
206900	51	133	180	180	160	78	94	51	89	99	74	74
207000	52	130	180	180	160	77	93	50	87	97	74	74
207100	55	128	180	180	160	76	91	48	85	95	74	74
207200	57	126	180	180	160	74	89	46	84	93	74	74
207300	58	124	180	180	160	73	87	45	81	91	74	74
207400	60	122	180	180	160	72	86	43	79	89	74	74
207500	62	120	180	180	160	71	84	42	78	86	74	74
207600	64	118	180	180	160	69	82	40	76	84	74	74
207700	66	116	180	180	160	69	81	38	74	82	74	74
207800	68	113	180	180	160	67	79	37	72	80	74	74
207900	69	111	180	180	160	66	77	35	70	78	74	74
208000	72	109	180	180	160	65	76	33	68	76	74	74
208100	74	107	180	180	160	64	74	32	67	74	74	74
208200	75	105	180	180	160	62	72	30	64	72	74	74
208300	77	103	180	180	160	61	70	28	62	69	74	74
208400	79	101	180	180	160	60	69	27	61	67	74	74
208500	81	99	180	180	160	59	67	26	59	65	74	74
208600	83	96	180	180	160	57	65	24	57	63	74	74
208700	85	94	180	180	160	57	64	22	55	61	74	74
208800	86	92	180	180	160	55	62	21	53	59	74	74
208900	89	90	180	180	160	54	60	19	51	57	74	74
209000	91	88	180	180	160	53	59	18	50	55	75	74
209100	87	91	180	180	160	55	62	21	52	59	74	74
209200	84	95	180	180	160	57	64	23	56	62	74	74
209300	80	99	180	180	160	60	67	26	60	66	74	74
209400	77	103	180	180	160	62	70	29	62	69	74	74
209500	74	106	180	180	160	64	74	32	66	74	74	74
209600	70	111	180	180	160	66	77	35	69	77	74	74
209700	67	114	180	180	160	68	79	38	72	81	74	74
209800	64	118	180	180	160	70	82	40	76	84	74	74
209900	60	122	180	180	160	72	86	43	79	89	74	74
210000	57	125	180	180	160	74	89	46	83	92	74	74
210100	54	129	180	180	160	77	91	49	86	96	74	74
210200	50	133	180	180	160	79	94	52	89	99	74	74
210300	47	137	180	180	160	81	98	55	93	103	74	74
210400	44	140	180	180	160	83	101	57	96	107	74	74
210500	40	145	180	180	160	85	103	60	99	111	74	74
210600	37	148	180	180	160	87	106	63	103	114	74	74
210700	34	152	180	180	160	89	110	66	106	118	74	74
210800	34	152	180	180	160	89	110	66	106	118	74	74
210900	34	152	180	180	160	89	110	66	106	118	74	74
211000	34	152	180	180	160	89	110	66	107	118	74	74
211100	34	152	180	180	160	90	111	67	107	119	74	74
211200	34	152	180	180	160	90	111	67	108	119	74	74
211300	34	152	180	180	160	90	111	67	108	119	74	74
211400	34	152	180	180	160	90	111	67	108	120	74	74
211500	34	152	180	180	160	91	111	67	108	120	74	74
211600	34	152	180	180	160	91	111	67	108	120	74	74
211700	34	152	180	180	160	91	112	67	109	120	74	74
211800	34	152	180	180	160	91	112	68	109	120	74	74
211900	34	152	180	180	160	91	112	68	109	120	74	74
212000	34	152	180	180	160	91	113	68	110	121	74	74
212100	34	152	180	180	160	91	113	69	110	121	74	74
212200	34	152	180	180	160	91	113	69	111	121	74	74
212300	34	152	180	180	160	92	113	69	111	122	74	74
212400	34	152	180	180	160	92	113	69	111	122	74	74
212500	34	152	180	180	160	92	113	69	111	122	74	74
212600	34	152	180	180	160	92	114	69	111	123	74	74
212700	34	152	180	180	160	93	114	69	112	123	74	74
212800	34	152	180	180	160	93	114	70	112	123	74	74
212900	34	152	180	180	160	93	115	70	112	123	74	74
213000	34	152	180	180	160	93	115	70	113	123	74	74
213100	34	152	180	180	160	94	115	71	113	123	74	74
213200	34	152	180	180	160	94	116	71	113	124	74	74
213300	34	152	180	180	160	94	116	71	113	124	74	74
213400	34	152	180	180	160	94	116	71	114	124	74	74
213500	34	152	180	180	160	94	116	72	114	125	74	74
213600	34	152	180	180	160	94	116	72	114	125	74	74
213700	34	152	180	180	160	94	116	72	115	125	74	74
213800	34	152	180	180	160	94	117	72	115	125	74	74
213900	34	152	180	180	160	95	117	72	116	125	74	74
214000	34	152	180	180	160	95	117	72	116	125	74	74
214100	34	152	180	180	160	95	118	73	116	126	74	74
214200	34	152	180	180	160	95	118	73	116	126	74	74
214300	34	152	180	180	160	96	118	73	116	126	74	74
214400	34	152	180	180	160	96	118	73	117	127	74	74
214500	34	152	180	180	160	96	118	74	117	127	74	74
214600	34	152	180	180	160	96	118	74	117	127	74	74
214700	34	152	180	180	160	96	119	74	118	128	74	74
214800	34	152	180	180	160	96	119	74	118	128	74	74
214900	34	152	180	180	160	96	119	74	118	128	74	74
215000	34	152	180	180	160	96	119	74	118	128	74	74
215100	34	152	180	180	160	97	120	75	118	128	74	74
215200	34	152	180	180	160	97	120	75	119	128	74	74
215300	34	152	180	180	160	97	120	75	119	128	74	74
215400	34	152	180	180	160	97	120	75	120	129	74	74
215500	34	152	180	180	160	98	120	76	120	129	74	74
215600	34	152	180	180	160	98	120	76	120	129	74	74
215700	34	152	180	180	160	98	121	76	120	130	74	74
215800	34	152	180	180	160	98	121	77	120	130	74	74
215900	34	152	180	180	160	99	121	77	121	130	74	74
216000	34	152	180	180	160	99	122	77	121	130	74	74
216100	34	152	180	180	160	99	122	77	122	130	74	74
216200	34	152	180	180	160	99	122	77	122	130	74	74
216300	34	152	180	180	160	99	123	77	122	131	74	74
216400	34	152	180	180	160	99	123	77	123	131	74	74
216500	34	152	180	180	160	99	123	78	123	131	74	74
216600	34	152	180	180	160	99	123	78	123	132	74	74
216700	34	152	180	180	160	100	123	78	123	132	74	74
216800	34	152	180	180	160	100	123	79	123	132	74	74
216900	34	152	180	180	160	100	124	79	124	133	74	74
217000	34	152	180	180	160	100	124	79	124	133	74	74
217100	34	152	180	180	160	101	124	79	125	133	74	74
217200	34	152	180	180	160	101	125	79	125	133	74	74
217300	34	152	180	180	160	101	125	79	125	133	74	74
217400	34	152	180	180	160	101	125	79	125	133	74	74
217500	34	152	180	180	160	101	125	80	125	134	74	74
217600	34	152	180	180	160	101	125	80	126	134	74	74
217700	34	152	180	180	160	101	125	80	126	134	74	74
217800	34	152	180	180	160	101	126	80	127	135	74	74
217900	34	152	180	180	160	102	126	81	127	135	74	74
218000	34	152	180	180	160	102	126	81	127	135	74	74
218100	34	152	180	180	160	102	127	81	128	135	74	74
218200	34	152	180	180	160	102	127	81	128	135	74	74
218300	34	152	180	180	160	103	127	81	128	135	74	74
218400	34	152	180	180	160	103	128	81	128	136	74	74
218500	34	152	180	180	160	103	128	82	128	136	74	74
218600	34	152	180	180	160	103	128	82	129	136	74	74
218700	34	152	180	180	160	103	128	82	129	137	74	74
218800	34	152	180	180	160	103	128	82	130	137	74	74
218900	34	152	180	180	160	103	128	83	130	137	74	74
219000	34	152	180	180	160	103	128	83	130	137	74	74
219100	34	152	180	180	160	104	129	83	130	137	74	74
219200	34	152	180	180	160	104	129	84	130	137	74	74
219300	34	152	180	180	160	104	129	84	131	137	74	74
219400	34	152	180	180	160	104	130	84	131	138	74	74
219500	34	152	180	180	160	105	130	84	131	138	74	74
219600	34	152	180	180	160	105	130	84	132	138	74	74
219700	34	152	180	180	160	105	130	84	132	139	74	74
219800	34	152	180	180	160	105	130	84	133	139	74	74
219900	34	152	180	180	160	106	130	85	133	139	74	74
220000	34	152	180	180	160	106	131	85	133	140	74	74
220100	34	152	180	180	160	106	131	85	133	140	74	74
220200	34	152	180	180	160	106	131	86	133	140	74	74
220300	34	152	180	180	160	106	132	86	134	140	74	74
220400	34	152	180	180	160	106	132	86	134	140	74	74
220500	34	152	180	180	160	106	132	86	135	140	74	74
220600	34	152	180	180	160	106	133	86	135	141	74	74
220700	34	152	180	180	160	107	133	86	135	141	74	74
220800	34	152	180	180	160	107	133	86	135	141	74	74
220900	34	152	180	180	160	107	133	87	135	142	74	74
221000	34	152	180	180	160	107	133	87	136	142	74	74
221100	34	152	180	180	160	108	133	87	136	142	74	74
221200	34	152	180	180	160	108	134	88	136	142	74	74
221300	34	152	180	180	160	108	134	88	137	142	74	74
221400	34	152	180	180	160	108	134	88	137	142	74	74
221500	34	152	180	180	160	108	135	88	137	143	74	74
221600	34	152	180	180	160	108	135	89	137	143	74	74
221700	34	152	180	180	160	108	135	89	137	143	74	74
221800	34	152	180	180	160	108	135	89	138	144	74	74
221900	34	152	180	180	160	109	135	89	138	144	74	74
222000	34	152	180	180	160	109	135	89	139	144	74	74
222100	34	152	180	180	160	109	136	89	139	145	74	74
222200	34	152	180	180	160	109	136	89	140	145	74	74
222300	34	152	180	180	160	110	136	90	140	145	74	74
222400	34	152	180	180	160	110	137	90	140	145	74	74
222500	34	152	180	180	160	110	137	90	140	145	74	74
222600	34	152	180	180	160	110	137	91	140	145	74	74
222700	34	152	180	180	160	111	137	91	141	146	74	74
222800	34	152	180	180	160	111	137	91	141	146	74	74
222900	34	152	180	180	160	111	137	91	141	146	74	74
223000	34	152	180	180	160	111	137	91	142	146	74	74
223100	34	152	180	180	160	111	138	91	142	147	74	74
223200	34	152	180	180	160	111	138	91	142	147	74	74
223300	34	152	180	180	160	111	138	92	142	147	74	74
223400	34	152	180	180	160	111	139	92	142	147	74	74
223500	34	152	180	180	160	112	139	92	143	147	74	74
223600	34	152	180	180	160	112	139	93	143	147	74	74
223700	34	152	180	180	160	112	140	93	144	148	74	74
223800	34	152	180	180	160	112	140	93	144	148	74	74
223900	34	152	180	180	160	113	140	94	144	148	74	74
224000	34	152	180	180	160	113	140	94	145	149	74	74
224100	34	152	180	180	160	113	140	94	145	149	74	74
224200	34	152	180	180	160	113	140	94	145	149	74	74
224300	34	152	180	180	160	113	141	94	145	150	74	74
224400	34	152	180	180	160	113	141	94	146	150	74	74
224500	34	152	180	180	160	113	141	94	146	150	74	74
224600	34	152	180	180	160	113	142	95	146	150	74	74
224700	34	152	180	180	160	114	142	95	147	150	74	74
224800	34	152	180	180	160	114	142	95	147	150	74	74
224900	34	152	180	180	160	114	142	95	147	151	74	74
225000	34	152	180	180	160	114	142	96	147	151	74	74
225100	34	152	180	180	160	115	142	96	147	151	74	74
225200	34	152	180	180	160	115	143	96	148	152	74	74
225300	34	152	180	180	160	115	143	96	148	152	74	74
225400	34	152	180	180	160	115	143	96	149	152	74	74
225500	34	152	180	180	160	116	144	96	149	152	74	74
225600	34	152	180	180	160	116	144	97	149	152	74	74
225700	34	152	180	180	160	116	144	97	150	152	74	74
225800	34	152	180	180	160	116	145	97	150	153	74	74
225900	34	152	180	180	160	116	145	97	150	153	74	74
226000	34	152	180	180	160	116	145	98	150	153	74	74
226100	34	152	180	180	160	116	145	98	150	154	74	74
226200	34	152	180	180	160	116	145	98	151	154	74	74
226300	34	152	180	180	160	117	145	99	151	154	74	74
226400	34	152	180	180	160	117	146	99	152	154	74	74
226500	34	152	180	180	160	117	146	99	152	154	74	74
226600	34	152	180	180	160	117	146	99	152	154	74	74
226700	34	152	180	180	160	118	147	99	152	155	74	74
226800	34	152	180	180	160	118	147	99	152	155	74	74
226900	34	152	180	180	160	118	147	99	153	155	74	74
227000	34	152	180	180	160	118	147	100	153	155	74	74
227100	34	152	180	180	160	118	147	100	154	156	74	74
227200	34	152	180	180	160	118	147	100	154	156	74	74
227300	34	152	180	180	160	118	147	101	154	156	74	74
227400	34	152	180	180	160	118	148	101	154	157	74	74
227500	34	152	180	180	160	119	148	101	154	157	74	74
227600	34	152	180	180	160	119	148	101	155	157	74	74
227700	34	152	180	180	160	119	149	101	155	157	74	74
227800	34	152	180	180	160	119	149	101	155	157	74	74
227900	34	152	180	180	160	120	149	101	156	157	74	74
228000	34	152	180	180	160	120	150	102	156	158	74	74
228100	34	152	180	180	160	120	150	102	157	158	74	74
228200	34	152	180	180	160	120	150	102	157	158	74	74
228300	34	152	180	180	160	120	150	103	157	159	74	74
228400	34	152	180	180	160	120	150	103	157	159	74	74
228500	34	152	180	180	160	120	150	103	157	159	74	74
228600	34	152	180	180	160	120	151	103	158	159	74	74
228700	34	152	180	180	160	121	151	103	158	159	74	74
228800	34	152	180	180	160	121	151	103	159	159	74	74
228900	34	152	180	180	160	121	152	103	159	160	74	74
229000	34	152	180	180	160	121	152	104	159	160	74	74
229100	34	152	180	180	160	122	152	104	159	160	74	74
229200	34	152	180	180	160	122	152	104	159	161	74	74
229300	34	152	180	180	160	122	152	104	160	161	74	74
229400	34	152	180	180	160	122	152	105	160	161	74	74
229500	34	152	180	180	160	123	153	105	160	162	74	74
229600	34	152	180	180	160	123	153	105	161	162	74	74
229700	34	152	180	180	160	123	153	106	161	162	74	74
229800	34	152	180	180	160	123	154	106	162	162	74	74
229900	34	152	180	180	160	123	154	106	162	162	74	74
230000	34	152	180	180	160	123	154	106	162	162	74	74
230100	34	152	180	180	160	123	154	106	162	163	74	74
230200	34	152	180	180	160	123	154	106	162	163	74	74
230300	34	152	180	180	160	124	154	106	163	163	74	74
230400	34	152	180	180	160	124	155	107	163	164	74	74
230500	34	152	180	180	160	124	155	107	163	164	74	74
230600	34	152	180	180	160	124	155	107	164	164	74	74
230700	34	152	180	180	160	125	156	108	164	164	74	74
230800	34	152	180	180	160	125	156	108	164	164	74	74
230900	34	152	180	180	160	125	156	108	164	164	74	74
231000	34	152	180	180	160	125	157	108	165	165	74	74
231100	34	152	180	180	160	125	156	108	164	164	74	74
231200	34	152	180	180	160	124	155	107	163	164	74	74
231300	34	152	180	180	160	123	154	106	162	163	74	74
231400	34	152	180	180	160	123	154	106	162	162	74	74
231500	34	152	180	180	160	123	153	105	160	162	74	74
231600	34	152	180	180	160	122	152	104	159	161	74	74
231700	34	152	180	180	160	121	152	103	159	160	74	74
231800	34	152	180	180	160	121	151	103	158	159	74	74
231900	34	152	180	180	160	120	150	103	157	159	74	74
232000	34	152	180	180	160	120	150	102	156	158	74	74
232100	34	152	180	180	160	119	149	101	155	157	74	74
232200	34	152	180	180	160	119	148	101	154	157	74	74
232300	34	152	180	180	160	118	147	100	154	156	74	74
232400	34	152	180	180	160	118	147	99	152	155	74	74
232500	34	152	180	180	160	117	146	99	152	154	74	74
232600	34	152	180	180	160	117	145	98	151	154	74	74
232700	34	152	180	180	160	116	145	98	150	153	74	74
232800	34	152	180	180	160	116	144	97	150	152	74	74
232900	34	152	180	180	160	115	143	96	148	152	74	74
233000	34	152	180	180	160	115	142	96	147	151	74	74
233100	34	152	180	180	160	114	142	95	147	150	74	74
233200	34	152	180	180	160	113	141	94	146	150	74	74
233300	34	152	180	180	160	113	140	94	145	149	74	74
233400	34	152	180	180	160	113	140	93	144	148	74	74
233500	34	152	180	180	160	112	139	92	143	147	74	74
233600	34	152	180	180	160	111	138	92	142	147	74	74
233700	34	152	180	180	160	111	137	91	142	146	74	74
233800	34	152	180	180	160	111	137	91	140	145	74	74
233900	34	152	180	180	160	110	136	90	140	145	74	74
234000	34	152	180	180	160	109	135	89	139	144	74	74
234100	34	152	180	180	160	108	135	89	138	143	74	74
234200	34	152	180	180	160	108	134	88	137	142	74	74
234300	34	152	180	180	160	108	133	87	136	142	74	74
234400	34	152	180	180	160	107	133	87	135	142	74	74
234500	34	152	180	180	160	106	133	86	135	141	74	74
234600	34	152	180	180	160	106	132	86	134	140	74	74
234700	34	152	180	180	160	106	131	85	133	140	74	74
234800	34	152	180	180	160	105	130	84	132	139	74	74
234900	34	152	180	180	160	104	130	84	131	138	74	74
235000	34	152	180	180	160	104	129	83	130	137	74	74
235100	34	152	180	180	160	103	128	82	129	137	74	74
235200	34	152	180	180	160	103	128	81	128	136	74	74
235300	34	152	180	180	160	102	127	81	128	135	74	74
235400	34	152	180	180	160	102	126	81	127	135	74	74
235500	34	152	180	180	160	101	125	80	126	134	74	74
235600	34	152	180	180	160	101	125	79	125	133	74	74
235700	34	152	180	180	160	100	124	79	124	133	74	74
235800	34	152	180	180	160	100	123	78	123	132	74	74
235900	34	152	180	180	160	99	123	77	123	131	74	74
236000	34	152	180	180	160	99	122	77	121	130	74	74
236100	34	152	180	180	160	98	121	77	120	130	74	74
236200	34	152	180	180	160	98	120	76	120	129	74	74
236300	34	152	180	180	160	97	120	75	119	128	74	74
236400	34	152	180	180	160	96	119	74	118	128	74	74
236500	34	152	180	180	160	96	118	74	117	127	74	74
236600	34	152	180	180	160	96	118	73	116	126	74	74
236700	34	152	180	180	160	95	117	72	116	125	74	74
236800	34	152	180	180	160	94	116	72	115	125	74	74
236900	34	152	180	180	160	94	116	71	113	124	74	74
237000	34	152	180	180	160	94	115	71	113	123	74	74
237100	34	152	180	180	160	93	114	70	112	123	74	74
237200	34	152	180	180	160	92	113	69	111	122	74	74
237300	34	152	180	180	160	91	113	69	111	121	74	74
237400	34	152	180	180	160	91	112	68	109	120	74	74
237500	34	152	180	180	160	91	111	67	108	120	74	74
237600	34	152	180	180	160	90	111	67	108	119	74	74
237700	34	152	180	180	160	89	110	66	107	118	74	74
237800	34	152	180	180	160	89	110	66	106	118	74	74
237900	34	151	180	180	160	89	110	66	106	118	74	74
238000	35	150	180	180	160	90	111	67	107	119	74	74
238100	35	150	180	180	160	90	111	67	108	120	74	74
238200	36	149	180	180	160	91	112	67	108	120	74	74
238300	37	148	180	180	160	91	112	68	109	120	74	74
238400	38	147	180	180	160	91	113	69	110	121	74	74
238500	38	147	180	180	160	92	113	69	111	122	74	74
238600	39	146	180	180	160	92	114	69	111	123	74	74
238700	40	145	180	180	160	93	114	70	112	123	74	74
238800	40	145	180	180	160	93	115	70	113	123	74	74
238900	41	144	180	180	160	94	116	71	113	124	74	74
239000	42	143	180	180	160	94	116	72	114	125	74	74
239100	42	142	180	180	160	94	116	72	115	125	74	74
239200	43	142	180	180	160	95	117	72	116	125	74	74
239300	43	141	180	180	160	95	118	73	116	126	74	74
239400	44	140	180	180	160	96	118	74	117	127	74	74
239500	45	140	180	180	160	96	118	74	118	127	74	74
239600	45	139	180	180	160	96	119	74	118	128	74	74
239700	46	138	180	180	160	97	120	75	119	128	74	74
239800	47	137	180	180	160	97	120	75	120	129	74	74
239900	47	137	180	180	160	98	120	76	120	129	74	74
240000	48	135	180	180	160	98	121	77	120	130	74	74
240100	49	135	180	180	160	99	122	77	121	130	74	74
240200	50	134	180	180	160	99	123	77	122	131	74	74
240300	50	133	180	180	160	99	123	78	123	131	74	74
240400	50	133	180	180	160	100	123	78	123	132	74	74
240500	51	132	180	180	160	100	124	79	124	133	74	74
240600	52	131	180	180	160	101	125	79	125	133	74	74
240700	52	130	180	180	160	101	125	80	125	134	74	74
240800	53	130	180	180	160	101	125	80	126	134	74	74
240900	54	129	180	180	160	102	126	81	127	135	74	74
241000	55	128	180	180	160	102	127	81	128	135	74	74
241100	55	128	180	180	160	103	128	81	128	136	74	74
241200	56	127	180	180	160	103	128	82	129	136	74	74
241300	57	126	180	180	160	103	128	83	130	137	74	74
241400	57	125	180	180	160	104	129	83	130	137	74	74
241500	58	125	180	180	160	104	130	84	131	138	74	74
241600	58	124	180	180	160	105	130	84	132	138	74	74
241700	59	123	180	180	160	105	130	84	133	139	74	74
241800	60	123	180	180	160	106	131	85	133	140	74	74
241900	60	122	180	180	160	106	132	86	134	140	74	74
242000	61	121	180	180	160	106	132	86	135	140	74	74
242100	62	120	180	180	160	107	133	86	135	141	74	74
242200	62	119	180	180	160	107	133	87	135	142	74	74
242300	63	118	180	180	160	108	134	88	136	142	74	74
242400	64	118	180	180	160	108	134	88	137	142	74	74
242500	64	117	180	180	160	108	135	89	137	143	74	74
242600	65	116	180	180	160	109	135	89	138	144	74	74
242700	66	116	180	180	160	109	136	89	139	145	74	74
242800	66	115	180	180	160	110	136	90	140	145	74	74
242900	67	114	180	180	160	110	137	91	140	145	74	74
243000	67	113	180	180	160	111	137	91	141	146	74	74
243100	68	113	180	180	160	111	138	91	142	147	74	74
243200	69	112	180	180	160	111	138	92	142	147	74	74
243300	69	111	180	180	160	112	139	92	143	147	74	74
243400	70	111	180	180	160	112	140	93	144	148	74	74
243500	71	110	180	180	160	113	140	94	145	149	74	74
243600	72	109	180	180	160	113	141	94	145	150	74	74
243700	72	108	180	180	160	113	141	94	146	150	74	74
243800	73	108	180	180	160	114	142	95	147	150	74	74
243900	74	107	180	180	160	114	142	96	147	151	74	74
244000	74	106	180	180	160	115	143	96	148	152	74	74
244100	74	106	180	180	160	115	143	96	149	152	74	74
244200	75	105	180	180	160	116	144	97	150	152	74	74
244300	76	104	180	180	160	116	145	97	150	153	74	74
244400	77	103	180	180	160	116	145	98	150	154	74	74
244500	77	102	180	180	160	117	145	99	151	154	74	74
244600	78	101	180	180	160	117	146	99	152	154	74	74
244700	79	101	180	180	160	118	147	99	152	155	74	74
244800	79	100	180	180	160	118	147	100	153	156	74	74
244900	80	99	180	180	160	118	147	100	154	156	74	74
245000	81	99	180	180	160	119	148	101	154	157	74	74
245100	81	98	180	180	160	119	149	101	155	157	74	74
245200	82	97	180	180	160	120	150	102	156	158	74	74
245300	82	96	180	180	160	120	150	102	157	158	74	74
245400	83	96	180	180	160	120	150	103	157	159	74	74
245500	84	95	180	180	160	121	151	103	158	159	74	74
245600	84	94	180	180	160	121	152	103	159	160	74	74
245700	85	94	180	180	160	122	152	104	159	160	74	74
245800	86	93	180	180	160	122	152	105	160	161	74	74
245900	86	92	180	180	160	123	153	105	161	162	74	74
246000	87	91	180	180	160	123	154	106	162	162	74	74
246100	88	91	180	180	160	123	154	106	162	162	74	74
246200	89	90	180	180	160	124	154	106	163	163	74	74
246300	89	89	180	180	160	124	155	107	164	164	74	74
246400	90	89	180	180	160	125	156	108	164	164	74	74
246500	91	88	180	180	160	125	157	108	165	165	75	74
246600	88	90	180	180	160	123	154	106	162	163	74	74
246700	86	93	180	180	160	122	152	105	160	161	74	74
246800	84	95	180	180	160	120	151	103	158	159	74	74
246900	81	98	180	180	160	119	149	101	155	157	74	74
247000	79	101	180	180	160	118	147	100	153	155	74	74
247100	77	103	180	180	160	116	145	98	151	154	74	74
247200	74	106	180	180	160	115	143	96	148	152	74	74
247300	72	108	180	180	160	113	141	94	146	150	74	74
247400	70	111	180	180	160	112	140	93	144	148	74	74
247500	68	113	180	180	160	111	137	91	141	146	74	74
247600	65	116	180	180	160	109	135	89	139	144	74	74
247700	63	118	180	180	160	108	134	88	137	142	74	74
247800	61	121	180	180	160	106	132	86	134	140	74	74
247900	59	123	180	180	160	105	130	84	132	139	74	74
248000	57	126	180	180	160	103	128	83	130	137	74	74
248100	54	129	180	180	160	102	126	81	127	135	74	74
248200	52	131	180	180	160	101	125	79	125	133	74	74
248300	50	134	180	180	160	99	123	77	123	131	74	74
248400	47	137	180	180	160	98	120	76	120	129	74	74
248500	45	139	180	180	160	96	119	74	118	128	74	74
248600	43	142	180	180	160	95	117	72	116	125	74	74
248700	40	145	180	180	160	94	115	71	113	123	74	74
248800	38	147	180	180	160	92	113	69	111	122	74	74
248900	36	150	180	180	160	91	111	67	108	120	74	74
249000	34	152	180	180	160	89	110	66	106	118	74	74
249100	35	150	180	180	160	89	108	64	105	117	74	74
249200	38	148	180	180	160	88	108	64	104	116	75	74
249300	39	146	180	180	160	87	107	63	103	115	76	75
249400	41	144	180	180	160	86	106	62	103	114	77	75
249500	43	142	180	180	160	86	106	62	101	113	77	76
249600	45	140	180	180	160	86	105	61	101	112	78	77
249700	46	138	180	180	160	85	104	60	100	111	79	77
249800	48	136	180	180	160	84	103	60	99	110	79	77
249900	50	134	180	180	160	84	102	59	98	109	79	78
250000	52	132	180	180	160	83	101	58	97	108	80	78
250100	53	130	180	180	160	83	101	57	96	107	81	79
250200	55	128	180	180	160	82	100	57	96	106	81	79
250300	57	126	180	180	160	81	99	56	94	105	82	79
250400	59	124	180	180	160	81	99	55	94	104	83	80
250500	60	122	180	180	160	80	98	55	93	103	84	81
250600	62	120	180	180	160	80	97	54	92	102	84	81
250700	64	118	180	180	160	79	96	52	91	101	84	81
250800	66	116	180	180	160	79	95	52	90	100	85	82
250900	67	113	180	180	160	78	94	51	89	99	86	83
251000	69	112	180	180	160	77	94	50	89	98	86	83
251100	71	110	180	180	160	77	93	50	87	97	87	84
251200	73	108	180	180	160	77	92	49	86	96	88	84
251300	74	106	180	180	160	76	91	48	86	95	89	84
251400	77	103	180	180	160	75	91	47	85	94	89	85
251500	78	101	180	180	160	74	89	47	84	93	89	86
251600	80	100	180	180	160	74	89	46	83	92	90	86
251700	81	98	180	180	160	74	88	45	82	91	91	86
251800	84	96	180	180	160	73	87	45	81	90	91	87
251900	85	94	180	180	160	72	86	44	80	89	92	87
252000	87	91	180	180	160	72	86	43	79	88	93	88
252100	89	89	180	180	160	71	85	43	79	87	94	89
252200	91	88	180	180	160	71	84	42	78	86	94	89
252300	89	90	180	180	160	72	86	43	79	88	93	88
252400	86	92	180	180	160	73	87	45	81	90	91	87
252500	84	94	180	180	160	74	89	46	83	92	90	86
252600	82	97	180	180	160	75	91	47	85	94	89	85
252700	80	99	180	180	160	77	92	49	86	96	88	84
252800	78	101	180	180	160	77	94	50	89	98	86	84
252900	76	103	180	180	160	79	95	52	90	100	86	82
253000	74	106	180	180	160	80	97	54	92	102	84	81
253100	72	108	180	180	160	81	99	55	94	104	83	81
253200	70	111	180	180	160	82	100	57	96	106	82	79
253300	68	113	180	180	160	83	101	58	97	108	81	79
253400	66	116	180	180	160	84	103	60	99	110	79	78
253500	64	118	180	180	160	86	105	61	101	112	79	77
253600	62	120	180	180	160	86	106	62	103	114	77	76
253700	60	122	180	180	160	88	108	64	104	116	76	75
253800	58	125	180	180	160	89	110	66	106	118	75	74
253900	57	125	180	180	160	89	110	66	106	118	74	74
254000	56	126	180	180	160	89	110	66	106	118	74	74
254100	55	127	180	180	160	89	110	66	106	118	74	74
254200	55	128	180	180	160	89	110	66	106	118	74	74
254300	54	129	180	180	160	89	110	66	106	118	74	74
254400	53	130	180	180	160	89	110	66	106	118	74	74
254500	52	130	180	180	160	89	110	66	106	118	74	74
254600	52	132	180	180	160	89	110	66	106	118	74	74
254700	51	133	180	180	160	89	110	66	106	118	74	74
254800	50	133	180	180	160	89	110	66	106	118	74	74
254900	49	134	180	180	160	89	110	66	106	118	74	74
255000	48	135	180	180	160	89	110	66	106	118	74	74
255100	47	136	180	180	160	89	110	66	106	118	74	74
255200	47	137	180	180	160	89	110	66	106	118	74	74
255300	46	137	180	180	160	89	110	66	106	118	74	74
255400	45	139	180	180	160	89	110	66	106	118	74	74
255500	45	140	180	180	160	89	110	66	106	118	74	74
255600	44	140	180	180	160	89	110	66	106	118	74	74
255700	43	141	180	180	160	89	110	66	106	118	74	74
255800	43	142	180	180	160	89	110	66	106	118	74	74
255900	41	143	180	180	160	89	110	66	106	118	74	74
